fname,dialogue,summary,topic
aug_0025,"#Person1#: 너 투표할 거야?
#Person2#: 응, 투표하는 게 정말 기대돼.
#Person1#: 누구한테 투표할지 정했어?
#Person2#: 응, 내가 투표할 후보가 정말 인상적이지.
#Person1#: 그 사람 뭐가 그렇게 마음에 들어?
#Person2#: 그 사람 진짜 똑똑한 것 같아.
#Person1#: 똑똑한 건 다들 그럴 것 같은데, 구체적으로 어떤 점이 좋으냐?
#Person2#: 경제 정책도 현실성 있고, 특히 청년 지원 방안을 잘 마련했어.
#Person1#: 다른 후보들 정책도 비슷하지 않을까? 왜 그 사람이 더 나은지 궁금해.
#Person2#: 그 사람은 직접 지역 현장도 많이 찾아다니고, 약속도 꼭 지키는 스타일이야.
#Person1#: 그럼 이번 선거에서 꼭 당선되길 바라겠네.
#Person2#: 응, 내 표가 그 사람을 다음 대통령으로 만들 수 있을 것 같아.","#Person2#는 투표에 대해 기대하며, 자신이 지지하는 후보가 다음 대통령이 되기를 희망하고 있습니다.",대통령 선거 투표
aug_0026,"#Person1#: 내일 팬 미팅 장소 근처에서 우연히 좋아하는 아티스트를 봤어.
#Person2#: 진짜? 뭐라고 했어? 연락처를 남겼니?
#Person1#: 간단히 메모를 남겼지. 컴퓨터 화면에 써서 눈에 띄게 했거든.
#Person2#: 그럼 그 사람이 확인할 수 있겠네. 뭐라고 썼길래?
#Person2#: 뭐라고 썼어? 그 사람이 볼 수 있을까?
#Person1#: 볼 거야. '난 단 거 좋아해. 2시 30분에 주차장에서 봐.' 라고 썼거든.
#Person2#: 창문에서 너희들 관찰해도 될까?
#Person1#: 아니, 나중에 얘기해줄게. 지금은 Vince를 찾아야 해.",#Person1#은 #Person2#에게 컴퓨터 화면에 남긴 메모를 통해 팬을 만날 것이라고 이야기합니다.,팬 만남
aug_0027,"#Person1#: 도와드릴 게 있을까요?
#Person2#: 이틀 동안 도시를 여행하고 싶어요.
#Person1#: 버스 투어는 어떠세요? 주요 명소를 효율적으로 돌아볼 수 있어요.
#Person2#: 버스 투어로 이틀 일정을 짤 수 있나요? 숙소는 따로 알아봐야 할까요?
#Person1#: 투어에 숙박이 포함된 현지 홈스테이 패키지를 추천드려요. 체험도 풍부하답니다!
#Person2#: 좋아요! 그럼 버스 투어 예약과 홈스테이 묶음으로 신청하려고요.","#Person2#는 #Person1#의 추천으로 이틀간의 여행을 버스 투어로 선택하고, 현지인 집에서 숙박하기로 했습니다.",여행 계획
aug_0028,"#Person1#: 안녕하세요! 관심 있는 Honda Civic 모델인데, 주행거리 8만 5천 km에 상태 아주 깨끗합니다.
#Person2#: 정말요? 연식은 어떻게 되죠?
#Person1#: 2018년식이라 5년 차인데, 사고 이력도 전혀 없고 정기 점검도 꾸준히 받았습니다.
#Person2#: 엔진 오일 교환은 언제 하셨나요?
#Person1#: 작년 11월에 교체했고, 타이어 교체도 1년 전입니다. 주요 부품들 모두 상태 좋습니다.
#Person2#: 차대번호로 사고 여부 확인할 수 있을까요?
#Person1#: 물론이죠. 바로 조회해드릴게요. (잠시 후) 네, 완전히 깨끗합니다.
#Person2#: 그럼 실제 차량 볼 수 있나요?
#Person1#: 지금 바로 보러 오셔도 됩니다. 위치는 ○○동 ○○번지인데 찾으시기 쉬울 거예요.
#Person2#: 주행 패턴이 궁금하네요. 평소에 얼마나 주행했나요?
#Person1#: 주인이 매일 주 경계를 넘어 출퇴근을 했어요.
#Person1#: 주인이 매일 주 경계를 넘어 출퇴근을 했어요.
#Person2#: 그렇군요. 이 차에 보증이 있나요?
#Person1#: 한 달 보증이 있어요.
#Person2#: 고철덩어리를 사지 않으려면 어떻게 확인할 수 있죠?
#Person1#: 원하는 대로 점검하셔도 됩니다. 차고에 가져가셔도 돼요.
#Person2#: 가격은 얼마인가요?
#Person1#: 5,900달러입니다.
#Person2#: 좀 생각해볼게요.
#Person1#: 전화번호를 남겨주시면 가격이 내려가면 연락드릴게요.
#Person2#: 네, 알겠습니다.","#Person1#은 #Person2#에게 Honda 차량의 주행거리, 보증 및 가격에 대해 설명합니다. #Person2#는 고려해보겠다고 답합니다.",중고차 구매 상담
aug_0029,"#Person1#: 이번 사건에서 어떤 역할을 하셨어요?
#Person2#: 네, 맞아요.
#Person1#: 사건 현장에는 어떤 흔적이라도 있었나요?
#Person2#: 거의 없었어요. 범인이 모든 증거를 인멸한 것 같습니다.
#Person1#: 그럼 어떻게 수사를 진행하고 계세요?
#Person2#: 주변 CCTV와 목격자 증언을 쫓고 있지만, 아직 뚜렷한 단서를 못 찾았죠.",#Person2#는 #Person1#에게 사건이 흔적 없이 이루어져 해결이 어렵다고 말합니다.,범죄 수사
aug_0030,"#Person1#: 무슨 일이세요, 여사님? 얼굴이 창백하고 불안해 보이세요.
#Person2#: 세상에! 방금 제 가방을 잃어버렸어요.
#Person1#: 진정하세요. 좀 더 자세히 말씀해 주시겠어요? 제가 도와드릴게요.
#Person1#: 가방의 외형을 자세히 묘사해 주실 수 있나요? 색상, 크기, 특징 등을 알려주시면 도움이 됩니다.
#Person2#: 검정색 토트백이고, 앞면에 금색 장식이 달려 있어요. 안쪽에는 빨간 털 안감이 있고, 명찰에 제 이름이 적혀 있어요.
#Person1#: 네, 알겠습니다. 이 정보를 바탕으로 분실물 신고서를 작성해 드리겠습니다. 잠시만 기다려 주세요.
#Person2#: 네, 정말 감사해요. 꼭 찾을 수 있도록 최선을 다해 주세요.
#Person1#: 물론입니다. CCTV 확인과 직원 협조를 통해 신속히 조치하겠습니다. 연락처도 남겨 주시면 상황을 알려드릴게요.","#Person2#는 가방을 잃어버렸다고 #Person1#에게 말합니다. #Person1#은 가방의 외형을 묘사해 달라고 요청하며, 양식을 작성하도록 안내합니다. 또한 #Person1#은 가방을 찾기 위해 최선을 다할 것이라고 약속합니다.",가방 분실 신고
aug_0031,"#Person1#: 이번 주는 정말 끔찍했어.
#Person2#: 정말 안됐다!
#Person1#: 넘어져서 팔을 다쳤어.
#Person2#: 정말 안타깝다.
#Person1#: 그리고 아들이 차로 나무를 들이받았어.
#Person1#: 보험 처리도 복잡해서 머리 아팠어.
#Person2#: 아이고, 정말 힘들었겠다.
#Person1#: 게다가 어제 밤에 화장실 배관이 터졌어.
#Person2#: 이런, 재난급 사태네!
#Person1#: 수리비가 얼마나 나올지 걱정이야.
#Person2#: 다음 주는 좀 나아지길 바라!",#Person1#은 #Person2#에게 자신이 겪은 끔찍한 일주일에 대해 이야기합니다.,끔찍한 일주일
aug_0032,"#Person1#: 안녕하세요, 점심 사러 갈 만한 곳 좀 추천해 줄 수 있어요?
#Person2#: 물론이죠! 혹시 어떤 음식 생각하고 계세요?
#Person1#: 피자나 다른 이탈리아 음식을 먹고 싶어요.
#Person2#: 딱 좋은 곳이 있어요!
#Person1#: 어디인가요? 가격도 괜찮은가요?
#Person2#: 시내 중심에 있는 '트리아 피자'인데요. 가성비 좋고 현지 느낌도 나요!
#Person1#: 리뷰도 좋을지 모르겠네. 예약 필요할까요?
#Person2#: 당일 예약 가능해요. 제가 전화번호 알려드릴까요? 같이 가요!
#Person1#: 좋아요! 감사합니다. 언제 출발할까요?
#Person2#: 지금 준비되면 바로 갈까요? 제가 차로 모실게요.  

(또는 예약 생략 버전)
#Person1#: 리뷰도 좋을지 모르겠네. 예약 필요할까요?
#Person2#: 웨이팅은 길어도 값어치 있어요! 바로 갈까요? 제가 길 안내할게요.
#Person1#: 네, 지금 가죠! 몇 시까지 갈 수 있을까요?
#Person2#: 30분이면 도착할 거예요. 서두르면 테이블 잡을 수 있어요.  

(두 버전 모두 요약 충족: 추천 장소 안내 + 동행 제안)",#Person1#이 점심으로 이탈리아 음식을 추천받고자 #Person2#에게 요청합니다. #Person2#는 적절한 장소를 안내하고 같이 가자고 제안합니다.,이탈리아 음식점 추천
aug_0033,"#Person1#: Casey, 사진 작업 진행 상황 어떻게 되고 있어요? 오늘 중으로 받아야 하는데...
#Person2#: 아직 마무리 단계예요. 조금만 더 시간을 주시면 바로 보내드릴게요.
#Person1#: 약속했던 마감 시간이 이틀 전이에요. 무슨 문제가 생긴 거죠?
#Person2#: 음, 여러 문제가 생겼어요...
#Person1#: 변명 듣기 싫어요. 제시간에 끝내고 싶어요!
#Person2#: 알아요, 그리고 지연된 것에 대해 죄송해요. 하지만 제 통제 밖의 상황도 있었어요. 사진작가 예약에 문제가 있었고, Michael이 3주 동안 아파서 사진에 참여하지 못했어요. 게다가 디자인 팀이 모든 파일을 잃어버려서 사진을 다시 찍어야 했어요.
#Person1#: 더 이상 미룰 수 없어요, Casey! 사진 빨리 갖다 주세요!
#Person2#: 음, 여러 문제가 생겼어요...
#Person1#: 변명 듣기 싫어요. 제시간에 끝내고 싶어요!
#Person2#: 알아요, 그리고 지연된 것에 대해 죄송해요. 하지만 제 통제 밖의 상황도 있었어요. 사진작가 예약에 문제가 있었고, Michael이 3주 동안 아파서 사진에 참여하지 못했어요. 게다가 디자인 팀이 모든 파일을 잃어버려서 사진을 다시 찍어야 했어요.
#Person1#: 더 이상 미룰 수 없어요, Casey! 사진 빨리 갖다 주세요!","#Person1#는 Casey에게 사진 작업의 진행 상황을 물었습니다. Casey는 여러 문제로 인해 지연된 것에 대해 사과했지만, #Person1#은 여전히 화가 나 있으며 사진을 빠르게 가져오기를 원합니다.",업무 지연
aug_0034,"#Person1#: 해리야, 너 요즘 계속 카페에 있더라? 시험 기간이라 바쁜 거 알아.
#Person2#: 응, 이번 주는 거의 여기서 살 것 같아. 이번 학기 망치기 싫어서.
#Person1#: 너무 무리하지 마. 너 얼굴 많이 해쓱해졌어.
#Person2#: 어쩔 수 없어. 지난 학기엔 너무 놀았던 탓인지 성적 진짜 엉망이었어.
#Person1#: 그래도 건강을 해치면서까지 하는 건 별로야. 효율적으로 공부하는 게 낫지 않을까?
#Person2#: 지금은 효율 같은 거 생각할 겨를이 없어. 일단 다 봐야 할 것 같아서.
#Person2#: 알아, 근데 할 일이 많아. 지난 학기엔 많이 안 했거든. 너처럼 했어야 했는데 말이야.
#Person1#: 음, 그래. 나는 강의도 다 듣고 필기도 많이 했지만, 그게 좋은 성적을 보장하지는 않아. 적어도 너는 시험 때 긴장하지 않잖아.
#Person2#: 너는 복습 시작했어?
#Person1#: 아직. 아마 다음 주에 시작할 거야. 근데 밤새서 하진 않을 거야. 그건 아무 소용이 없거든. 몇 번 자정까지는 공부할 수도 있겠지만, 그게 다야. 어쨌든 너도 일주일 정도는 쉬어야 해.
#Person2#: 그럴 수 없을 것 같아. 시간이 없어.","Harry는 지난 학기에 많이 하지 않았기 때문에 시험 준비로 밤을 새고 있습니다. #Person1#은 공부하느라 밤을 새는 것이 불필요하다고 생각하며 Harry에게 일주일 쉬라고 권하지만, Harry는 동의하지 않습니다.",시험 준비
aug_0035,"#Person1#: 나랑 같이 양복 원단 좀 골라줄래? 친구 결혼식에 입을 양복을 맞출 거야.
#Person2#: 물론이지. 어떤 재질로 양복을 만들고 싶어?
#Person1#: 가격에 따라 다르긴 한데, 울/캐시미어 혼합으로 생각 중이야.
#Person2#: 그럼 꽤 비쌀 거 같은데, 비싸게 산 원단일수록 오래 입을 수 있고, 더 멋지게 보일 거야. 양복 색상은 어떤 걸로 할 거야?
#Person1#: 브라운 핀스트라이프 양복을 생각 중이야.
#Person2#: 브라운? 좀 밋밋하지 않아?
#Person1#: 몰랐어? 브라운이 요즘 블랙이야.
#Person1#: 브라운도 상황에 따라 고급스럽게 보일 수 있잖아. 특히 은은한 핀스트라이프면 더 좋을 것 같아.
#Person2#: 그렇네. 그럼 무늬는 너무 튀지 않는 얇은 핀스트라이프로 하고, 색상도 밝은 브라운보다는 어두운 브라운으로 하는 게 나을 것 같아.
#Person1#: 어두운 브라운이라… 그런데 너무 진하면 또 무채색처럼 보이지 않을까?
#Person2#: 아니, 울 70% + 캐시미어 30% 원단이면 자연스러운 광택이 나서 고급스러움을 살릴 수 있어. 색상 코드를 #453526으로 추천해줄게.
#Person1#: 오, 그 정도면 은은한 무게감이 있겠다. 그럼 재질과 색상은 결정됐어.
#Person2#: 마지막으로 원단 두께를 확인해 봐. 11.5oz(300g)면 결혼식장에서도 포멀한 느낌이 잘 살 거야.
#Person1#: 좋아, 이 원단으로 결정하자! 조언 고마워, 너 덕분에 고민 끝이야.","#Person1#은 친구 결혼식에 입을 양복을 위해 #Person2#에게 원단 선택을 도와달라고 요청합니다. #Person2#는 #Person1#에게 재질, 색상, 무늬에 대해 조언을 하며, #Person1#은 은은한 무늬의 브라운 양복을 고릅니다.",양복 원단 고르기
aug_0036,"#Person1#: 잠깐, 너 지금 무슨 편지 쓰고 있는 거야?
#Person2#: 아, 이거? 그냥 업무 관련 메모야. 왜?
#Person1#: 계속 뚫어져라 쳐다보더니... 분명 연애편지 같은데?
#Person2#: 설마! 그냥... 생각 정리 차원이었어.
#Person1#: 다이애나에게 주려고 하는 거 아니냐? 내가 봤거든.
#Person2#: 하... 들켰네. 사실 데이트 신청하려고 쪽지 쓰던 참이었어.
#Person1#: 왜 직접 말로 못 하고 쪽지를 쓴다고?
#Person2#: 말로 하면 말문이 막힐까 봐. 편지가 더 안전하게 느껴질 거 같아서.
#Person1#: 근데 다이애나가 오늘 너에게 뭔가 제안한 것 같은데?
#Person2#: 무슨 소리야? 내가 모르는 게 있나?
#Person2#: 일단, 그녀는 너무 예쁘고, 항상 긍정적이면서도 상냥해. 누가 그녀를 안 좋아하겠어? 아, 모르겠어. 우리가 엄청 잘 어울린다고 생각은 하는데. 만약 내 착각이면 어쩌지. 단지 예의상 나한테 잘해준 건 아닐까 싶기도 하고. 아... 너무 안 좋은 생각이었어.
#Person1#: 그럼 그 쪽지는 필요 없겠네.
#Person2#: 무슨 쪽지?
#Person1#: 네게 전해줄 다이애나의 쪽지를 찾고 있었거든. 내일 밤 사무실 파티 같이 가고 싶다는데?
#Person2#: 농담이지! 이 시간 내내 서 있었으면서 말 안 한 거 믿을 수 없어.
#Person1#: 미안해. 뭐라니. 그래서 쪽지 받을래?
#Person2#: 응, 받을래.
#Person1#: 내일 밤 잘 보내.
#Person2#: 고마워. 잘 보낼 거야.","#Person1#은 #Person2#가 다이애나에게 데이트 신청하려 쪽지를 쓰고 있는 것을 발견합니다. #Person2#는 말문이 막힐까 봐 직접 말하지 못한다고 합니다. 그러던 중, #Person1#은 다이애나가 #Person2#에게 사무실 파티에 같이 가자고 했다는 사실을 전하고, #Person2#는 매우 기뻐합니다. #Person1#은 다이애나의 쪽지를 #Person2#에게 전달합니다.",데이트 신청
aug_0037,"#Person1#: 안녕하세요. 'ginger's restaurant'입니다. 도와드릴까요?
#Person2#: 네, 금요일 저녁에 테이블 예약하고 싶어요.
#Person1#: 알겠습니다. 몇 분이세요?
#Person2#: 여덟에서 아홉 명이에요. 혹시 개인 룸을 예약할 수 있을까요?
#Person1#: 잠시만요, 확인해볼게요. 금요일 저녁 몇 시쯤 생각하세요?
#Person1#: 7시 30분으로 예약 가능하시며, 2호 개인 룸을 안내해 드릴 수 있습니다. 괜찮으실까요?
#Person2#: 네, 좋아요. 해산물 뷔페도 주문할 수 있나요?
#Person1#: 물론입니다! 금요일 저녁에는 특별한 해산물 뷔페가 준비되어 있습니다. 인원수에 맞게 준비해 드리겠습니다.
#Person2#: 감사합니다. 예약자 이름은 '김민수'로 해주세요.
#Person1#: 알겠습니다. 예약 확인 문자를 보내드리고, 당일 취소 시 50% 예약금이 부과됨을 알려드립니다. 확인하셨나요?
#Person2#: 네, 알겠습니다. 부탁드려요.","#Person1#은 #Person2#가 금요일 저녁에 개인 룸을 예약하도록 도왔고, #Person2#는 해산물 뷔페를 주문할 예정입니다.",식당 예약
